X,Y,OBJECTID,CODIGO_ESTACAO,ANO,UF,AMBIENTE,ENTIDADE_RESPONSAVEL,CORPO_DAGUA
-50.521333,-29.362917,644,CA245,2004,RS,1,FEPAM,Rio Santa Cruz
-53.674889,-16.192917,645,CAL019,2004,MT,1,SEMA,Córrego Aldeia
-46.7294,-23.9225,646,CAMO00900,2004,SP,2,CETESB,Reservatório Capivari-Monos
-40.219667,-20.217528,647,CAP1L004,2004,ES,2,IEMA,Lagoa de Carapebus
-40.210105,-20.228863,648,CAP1L006,2004,ES,2,IEMA,Lagoa de Carapebus
-48.02266597,-16.00148667,649,CAPALG001,2004,DF,1,CAESB,Rio Alagado
-48.18748407,-15.63463944,650,CAPBRC001,2004,DF,1,CAESB,Córrego Barrocão
-47.64304299,-15.59077417,651,CAPBRJ001,2004,DF,1,CAESB,Córrego Brejinho
-47.75325814,-15.76831444,652,CAPCCH001,2004,DF,1,CAESB,Córrego Cachoeirinha
-47.8875116,-15.65474833,653,CAPCNT001,2004,DF,1,CAESB,Ribeirão Contagem
-48.17233445,-15.65902917,654,CAPCON001,2004,DF,1,CAESB,Córrego Capão da Onça
-47.64273105,-15.68779417,655,CAPCQZ001,2004,DF,1,CAESB,Córrego Quinze
-47.73069217,-15.62180222,656,CAPCRG001,2004,DF,1,CAESB,Córrego Corguinho
-48.04497767,-15.99361417,657,CAPCRS001,2004,DF,1,CAESB,Córrego Crispim
-47.98883768,-15.95363,658,CAPCTB001,2004,DF,1,CAESB,Ribeirão do Gama
-47.99334417,-15.95901361,659,CAPCTB002,2004,DF,1,CAESB,Ribeirão do Gama
-47.8422208,-15.89786583,660,CAPCVD001,2004,DF,1,CAESB,Córrego Cabeça de Veado
-47.84922314,-15.89529722,661,CAPCVD002,2004,DF,1,CAESB,Córrego Cabeça de Veado
-47.85186535,-15.88826944,662,CAPCVD003,2004,DF,1,CAESB,Córrego Cabeça de Veado
-47.84804934,-15.88063667,663,CAPCVD004,2004,DF,1,CAESB,Córrego Cabeça de Veado
-48.26097427,-16.04137444,664,CAPENG001,2004,DF,1,CAESB,Ribeirão Engenho das Lajes
-47.67053827,-15.59176111,665,CAPFUM001,2004,DF,1,CAESB,Ribeirão Fumal
-48.07308392,-15.9630975,666,CAPODG001,2004,DF,1,CAESB,Córrego Olho d’Água
-48.11370338,-15.76915139,667,CAPPDR001,2004,DF,1,CAESB,Ribeirão das Pedras
-47.60386702,-15.656285,668,CAPPIP001,2004,DF,1,CAESB,Ribeirão Pipiripau
-47.86269587,-15.67611611,669,CAPPRZ001,2004,DF,1,CAESB,Córrego Paranoazinho
-48.05529452,-15.98527333,670,CAPPTR001,2004,DF,1,CAESB,Córrego Ponte de Terra
-48.06264026,-15.98895028,671,CAPPTR002,2004,DF,1,CAESB,Córrego Ponte de Terra
-48.07048342,-15.99032861,672,CAPPTR003,2004,DF,1,CAESB,Córrego Ponte de Terra
-47.91710313,-15.69528361,673,CAPTOR001,2004,DF,1,CAESB,Ribeirão do Torto
-47.80624155,-15.73656861,674,CAPTQR001,2004,DF,1,CAESB,Córrego Taquari
-37.84708,-6.52316999999999,675,CAR40,2004,PB,2,SUDEMA,Açude Carneiro (Jericó)
-45.4889,-23.7025,676,CARO02800,2004,SP,1,CETESB,Rio Claro
-38.932035,-4.56601799999999,677,CAS11,2004,CE,2,COGERH,Castro
-53.552217,-16.074411,678,CAS65,2004,MT,1,SEMA,Rio Cassununga
-49.9228,-22.2133,679,CASC02050,2004,SP,2,CETESB,Reservatório Cascata
-52.373806,-15.8775,680,CAV017,2004,MT,1,SEMA,Córrego Avoadeira
-40.067081,-4.21829100000002,681,CAX01,2004,CE,2,COGERH,Açude Caxitoré
-39.367489,-3.76716499999998,682,CAX02,2004,CE,2,COGERH,Caxitoré
-40.042036,-4.23334999999997,683,CAX03,2004,CE,2,COGERH,Açude Caxitoré
-39.385734,-3.76486899999998,684,CAX04,2004,CE,2,COGERH,Caxitoré
-40.045472,-4.28256099999999,685,CAX05,2004,CE,2,COGERH,Açude Caxitoré
-46.441944,-23.095278,686,CAXO02800,2004,SP,1,CETESB,Rio Cachoeira
-34.799982,-7.16677800000002,687,CB01,2004,PB,1,SUDEMA,Riacho Cabelo
-34.796783,-7.165931,688,CB02,2004,PB,1,SUDEMA,Riacho Cabelo
-34.796726,-7.16308400000003,689,CB03,2004,PB,1,SUDEMA,Riacho Cabelo
-35.16216,-8.03758599999998,690,CB65,2004,PE,2,CPRH,Rio Tapacurá
-55.697583,-14.473833,691,CBA01,2004,MT,1,SEMA,Rio Cuiabá
-56.251167,-14.695806,692,CBA03,2004,MT,1,SEMA,Rio Cuiabá
-56.385694,-15.204111,693,CBA06,2004,MT,1,SEMA,Rio Cuiabá
-55.847361,-14.542036,694,CBA134,2004,MT,1,SEMA,Rio Cuiabá
-56.327444,-14.753083,695,CBA224,2004,MT,1,SEMA,Rio Cuiabá
-56.414167,-14.832831,696,CBA269,2004,MT,1,SEMA,Rio Cuiabá
-56.366833,-15.204506,697,CBA342,2004,MT,1,SEMA,Rio Cuiabá
-56.141619,-15.564867,698,CBA406,2004,MT,1,SEMA,Rio Cuiabá
-56.106258,-15.616139,699,CBA408,2004,MT,1,SEMA,Rio Cuiabá
-56.076439,-15.640461,700,CBA415,2004,MT,1,SEMA,Rio Cuiabá
-56.069892,-15.650058,701,CBA417,2004,MT,1,SEMA,Rio Cuiabá
-56.142942,-15.780842,702,CBA437,2004,MT,1,SEMA,Rio Cuiabá
-56.076756,-15.870389,703,CBA464,2004,MT,1,SEMA,Rio Cuiabá
-56.029797,-15.913394,704,CBA561,2004,MT,1,SEMA,Rio Cuiabá
-56.543617,-16.314725,705,CBA671,2004,MT,1,SEMA,Rio Cuiabá
-34.970379,-7.09434099999999,706,CC01,2004,PB,1,SUDEMA,Informação não disponível
-34.974985,-7.085733,707,CC01A,2004,PB,1,SUDEMA,Informação não disponível
-34.967219,-7.09404699999999,708,CC02,2004,PB,1,SUDEMA,Informação não disponível
-34.950801,-7.08965999999998,709,CC03,2004,PB,1,SUDEMA,Informação não disponível
-38.549248,-7.56058400000001,710,CD24,2004,PB,2,SUDEMA,Açude Condado (Conceição)
-46.4525,-23.8767,711,CFUG02900,2004,SP,1,CETESB,Canal de Fuga II da UHE Henry Borden
-38.2397,-7.32594,712,CHA29,2004,PB,2,SUDEMA,Açude Cachoeira dos Alves (Itaporanga)
-37.67036,-7.07756000000001,713,CHC33,2004,PB,2,SUDEMA,Açude Cachoeira dos Cegos (Catingueira)
-35.062678,-6.60977100000002,714,CM01,2004,PB,1,SUDEMA,Rio Camaratuba
-35.042041,-6.59955000000002,715,CM02,2004,PB,1,SUDEMA,Rio Camaratuba
-34.965927,-6.60209900000001,716,CM03,2004,PB,1,SUDEMA,Rio Camaratuba
-46.641111,-22.740556,717,CMDC02050,2004,SP,1,CETESB,Rio Camanducaia
-46.695,-22.704722,718,CMDC02100,2004,SP,1,CETESB,Rio Camanducaia
-46.749444,-22.7025,719,CMDC02300,2004,SP,1,CETESB,Rio Camanducaia
-46.880833,-22.689167,720,CMDC02400,2004,SP,1,CETESB,Rio Camanducaia
-47.0031,-22.6617,721,CMDC02900,2004,SP,1,CETESB,Rio Camanducaia
-36.67933,-7.81849999999997,722,CO12,2004,PB,2,SUDEMA,Açude Cordeiro (Congo)
-52.276642,-15.899922,723,COF026,2004,MT,1,SEMA,Córrego Fundo
-46.9675,-23.6533,724,COGR00900,2004,SP,2,CETESB,Reservatório das Graças
-46.881388,-23.598888,725,COTI03800,2004,SP,1,CETESB,Rio Cotia
-46.8625,-23.5403,726,COTI03900,2004,SP,1,CETESB,Rio Cotia
-37.41617,-7.16224999999997,727,CP34,2004,PB,2,SUDEMA,Açude Capoeira (Santa Terezinha)
-38.888544,-3.67189999999999,728,CPE01,2004,CE,2,COGERH,Canal do Pecém
-46.8525,-23.115,729,CPIV02030,2004,SP,1,CETESB,Rio Capivari
-46.922222,-23.101667,730,CPIV02060,2004,SP,1,CETESB,Rio Capivari
-46.803611,-22.988056,731,CPIV02100,2004,SP,1,CETESB,Rio Capivari
-47.1,-23.0061,732,CPIV02130,2004,SP,1,CETESB,Rio Capivari
-47.243611,-22.955,733,CPIV02160,2004,SP,1,CETESB,Rio Capivari
-47.2975,-22.9594,734,CPIV02200,2004,SP,1,CETESB,Rio Capivari
-47.531111,-22.999444,735,CPIV02700,2004,SP,1,CETESB,Rio Capivari
-47.7547,-22.9892,736,CPIV02900,2004,SP,1,CETESB,Rio Capivari
-37.94725,-7.02811000000003,737,CR05,2004,PB,2,SUDEMA,Açude Coremas (Coremas)
-46.8247,-23.3317,738,CRIS03400,2004,SP,1,CETESB,Ribeirão dos Cristais
-47.6675,-22.129722,739,CRUM02050,2004,SP,1,CETESB,Rio Corumbataí
-47.57,-22.346944,740,CRUM02100,2004,SP,1,CETESB,Rio Corumbataí
-47.6239,-22.515,741,CRUM02200,2004,SP,1,CETESB,Rio Corumbataí
-47.683611,-22.581389,742,CRUM02300,2004,SP,1,CETESB,Rio Corumbataí
-47.6828,-22.6336,743,CRUM02500,2004,SP,1,CETESB,Rio Corumbataí
-47.676944,-22.684444,744,CRUM02900,2004,SP,1,CETESB,Rio Corumbataí
-38.17544,-7.68686000000002,745,CTII58,2004,PB,2,SUDEMA,Açude Catolé II (MAnaira)
-38.455213,-5.51998700000001,746,CTR01,2004,CE,2,COGERH,Canal do Trabalhador
-38.456404,-5.51105899999999,747,CTR02,2004,CE,2,COGERH,Canal do Trabalhador
-38.457223,-5.50370600000002,748,CTR03,2004,CE,2,COGERH,Canal do Trabalhador
-38.45412,-5.49165299999999,749,CTR04,2004,CE,2,COGERH,Canal do Trabalhador
-38.347775,-4.33382699999999,750,CTR05,2004,CE,2,COGERH,Canal do Trabalhador
-38.134319,-4.48193500000002,751,CTR06,2004,CE,2,COGERH,Canal do Trabalhador
-38.719592,-4.79846300000003,752,CTR07,2004,CE,2,COGERH,Canal do Trabalhador
-46.4553,-23.8883,753,CUBA02700,2004,SP,1,CETESB,Rio Cubatão
-46.4136,-23.8828,754,CUBA03900,2004,SP,1,CETESB,Rio Cubatão
-45.163889,-23.490833,755,CURO02900,2004,SP,1,CETESB,Rio Escuro
-45.057222,-23.411389,756,DAIA02900,2004,SP,1,CETESB,Rio Indaiá
-38.47531,-5.50828999999999,757,DIS00,2004,CE,2,COGERH,Adutora Distrito Industrial
-47.2142,-22.4933,758,DREZ02600,2004,SP,1,CETESB,Córrego do Xadrez
-45.2325,-23.545833,759,DUBA02900,2004,SP,1,CETESB,Rio Maranduba
-46.8247,-23.5244,760,DUVA04900,2004,SP,1,CETESB,Rio Aricanduva
-38.45347,-6.99450000000002,761,EA01,2004,PB,2,SUDEMA,Açude Engenheiro Ávido (Cajazeiras)
-40.101273,-5.99530700000003,762,EDQ01,2004,CE,2,COGERH,Informação não disponível
-40.060478,-4.23314299999998,763,EDQ02,2004,CE,2,COGERH,Edson Queiroz
-40.041675,-4.23295100000001,764,EDQ03,2004,CE,2,COGERH,Edson Queiroz
-40.058899,-4.257992,765,EDQ04,2004,CE,2,COGERH,Edson Queiroz
-40.045111,-4.28216200000003,766,EDQ05,2004,CE,2,COGERH,Edson Queiroz
-46.8089,-23.8261,767,EMGU00800,2004,SP,1,CETESB,Rio Embu-Guaçu
-46.7853,-23.7206,768,EMMI02900,2004,SP,1,CETESB,Rio Embu-Mirim
-37.58633,-6.91530999999998,769,ENGAV04,2004,PB,2,SUDEMA,Açude Engenheiro Arco Verde (Condado)
-36.13917,-7.38616999999999,770,EP17,2004,PB,2,SUDEMA,Açude Epitácio Pessoa (Boqueirão)
-47.1819,-22.3542,771,ERAZ02700,2004,SP,1,CETESB,Ribeirão Ferraz
-47.1817,-22.2961,772,ERAZ02990,2004,SP,1,CETESB,Ribeirão Ferraz
-38.34936837,-4.09538800000001,773,ERE99,2004,CE,2,COGERH,Barragem Ererê
-37.54983,-6.19850000000002,774,ESC37,2004,PB,2,SUDEMA,Açude Escondido (Belem do Brejo do Cruz)
-48.2321,-15.7783,775,ETARDE001,2004,DF,1,CAESB,Informação não disponível
-37.24639,-7.07758000000001,776,FA42,2004,PB,2,SUDEMA,Açude Farinha (Patos)
-40.439424,-5.41366900000003,777,FOR01,2004,CE,2,COGERH,Informação não disponível
-40.43398,-5.42008399999997,778,FOR02,2004,CE,2,COGERH,Informação não disponível
-40.431061,-5.42992199999998,779,FOR03,2004,CE,2,COGERH,Informação não disponível
-40.237149,-3.795006,780,FOR04,2004,CE,2,COGERH,Forquilha
-40.42962,-20.338316,781,FOR1C001,2004,ES,1,IEMA,Rio Formate
-40.408424,-20.353205,782,FOR1C010,2004,ES,1,IEMA,Rio Formate
-40.405041,-20.370957,783,FOR1C012,2004,ES,1,IEMA,Rio Formate
-40.370848,-20.398982,784,FOR1C015,2004,ES,1,IEMA,Rio Formate
-40.411926,-20.348515,785,FOR1E008,2004,ES,1,IEMA,Rio Formate
-38.80556,-4.19499999999999,786,FRI01,2004,CE,2,COGERH,Açude Frios
-39.308041,-3.689775,787,FRI02,2004,CE,2,COGERH,Frios
-39.312988,-3.69761699999998,788,FRI03,2004,CE,2,COGERH,Frios
-39.327831,-3.70450499999998,789,FRI04,2004,CE,2,COGERH,Frios
-46.4044,-23.7461,790,GADE02900,2004,SP,1,CETESB,Rio Grande ou Jurubatuba
-53.4165,-16.616944,791,GAR144,2004,MT,1,SEMA,Rio das Garças
-53.52425,-16.422228,792,GAR158,2004,MT,1,SEMA,Rio das Garças
-53.601083,-16.220778,793,GAR199,2004,MT,1,SEMA,Rio das Garças
-53.548361,-16.077583,794,GAR224,2004,MT,1,SEMA,Rio das Garças
-53.3335,-15.939222,795,GAR271,2004,MT,1,SEMA,Rio das Garças
-53.137028,-15.758833,796,GAR313,2004,MT,1,SEMA,Rio das Garças
-46.8372,-23.4058,797,JQRI03800,2004,SP,1,CETESB,Rio Juqueri
-37.09777,-7.28582,798,JR50,2004,PB,2,SUDEMA,Açude Jeremias (Desterro)
-37.26967,-7.06144,799,JT41,2004,PB,2,SUDEMA,Açude Jatobá (Patos)
-37.98903,-7.71897000000001,800,JTII57,2004,PB,2,SUDEMA,Açude Jatobá II (Princesa Isabel)
-46.770833,-23.121667,801,JUMI00100,2004,SP,1,CETESB,Ribeirão Jundiaí-Mirim
-46.806111,-23.146389,802,JUMI00250,2004,SP,1,CETESB,Ribeirão Jundiaí-Mirim
-46.851111,-23.145278,803,JUMI00500,2004,SP,1,CETESB,Ribeirão Jundiaí-Mirim
-46.909444,-23.158333,804,JUMI00800,2004,SP,1,CETESB,Ribeirão Jundiaí-Mirim
-46.768611,-23.208333,805,JUNA02010,2004,SP,1,CETESB,Rio Jundiaí
-46.7731,-23.2036,806,JUNA02020,2004,SP,1,CETESB,Rio Jundiaí
-46.808333,-23.208056,807,JUNA02100,2004,SP,1,CETESB,Rio Jundiaí
-46.866389,-23.197778,808,JUNA04150,2004,SP,1,CETESB,Rio Jundiaí
-47.022778,-23.146944,809,JUNA04190,2004,SP,1,CETESB,Rio Jundiaí
-47.084722,-23.138333,810,JUNA04200,2004,SP,1,CETESB,Rio Jundiaí
-47.1733,-23.1072,811,JUNA04270,2004,SP,1,CETESB,Rio Jundiaí
-47.268611,-23.195,812,JUNA04700,2004,SP,1,CETESB,Rio Jundiaí
-47.2911,-23.21,813,JUNA04900,2004,SP,1,CETESB,Rio Jundiaí
-47.0925,-23.9414,814,JUQI00800,2004,SP,1,CETESB,Rio Juquiá
-47.6381,-24.3222,815,JUQI02900,2004,SP,1,CETESB,Rio Juquiá
-49.001111111,-23.260833,816,JURU02500,2004,SP,2,CETESB,Reservatório Jurumirim
-34.845054,-7.16215999999997,817,LA01,2004,PB,1,SUDEMA,Informação não disponível
-38.56889,-6.79817000000003,818,LA02,2004,PB,2,SUDEMA,Açude Lagoa do Arroz (Cajazeiras)
-50.0564,-21.4361,819,LAGE02500,2004,SP,1,CETESB,Ribeirão Lageado
-46.547222,-22.903333,820,LAPE04900,2004,SP,1,CETESB,Ribeirão Lavapés
-48.8039,-22.5969,821,LENS02500,2004,SP,1,CETESB,Rio Lençóis
-40.818027,-20.925897,822,LGD1L001,2004,ES,2,IEMA,Lagoa Guanandi
-40.825179,-20.92582,823,LGD1L002,2004,ES,2,IEMA,Lagoa Guanandi
-40.239385,-20.169598,824,LJA1L001,2004,ES,2,IEMA,Lagoa Jacuném
-40.220146,-20.167465,825,LJA1L020,2004,ES,2,IEMA,Lagoa Jacuném
-40.215526,-20.130544,826,LJU1L001,2004,ES,2,IEMA,Lagoa Juara
-36.75953,-7.16519,827,LM48,2004,PB,2,SUDEMA,Açude Lagoa do Meio (Taperoá)
-40.20011,-20.204971,828,MAN1C001,2004,ES,1,IEMA,Rio Manguinhos
-40.358509,-20.35444,829,MAR1C010,2004,ES,1,IEMA,Rio Marinho
-40.354245,-20.338961,830,MAR1C020,2004,ES,1,IEMA,Rio Marinho
-45.554376,-23.794417,831,MARE02900,2004,SP,1,CETESB,Rio Maresias
-34.922666,-7.19858399999998,832,MB01,2004,PB,1,SUDEMA,Rio Mumbaba
